Time Stamp [s],Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
1.73892,-0.1082301,0.09082317,-0.856432,-0.485484,-0.2106569,-0.1211621,0.8397909,
1.750076,-0.1082501,0.09081268,-0.8564272,-0.4855375,-0.2106412,-0.1212007,0.8397583,
1.761097,-0.1082826,0.09080791,-0.8564358,-0.485467,-0.2106654,-0.1211784,0.8397962,
1.772227,-0.1082206,0.09089661,-0.8565168,-0.4854048,-0.2106518,-0.1211586,0.8398384,
1.783352,-0.108212,0.09090805,-0.8564835,-0.4854646,-0.2106336,-0.1212073,0.8398014,
1.794379,-0.1082358,0.09091377,-0.8564873,-0.4855141,-0.210633,-0.1212181,0.8397714,
1.805542,-0.1082623,0.09091759,-0.8564863,-0.4854722,-0.2105926,-0.1212237,0.8398049,
1.816602,-0.1082859,0.09091377,-0.8564997,-0.4854539,-0.2106641,-0.1212098,0.8397996,
1.827764,-0.1083293,0.09092045,-0.8565092,-0.4855064,-0.2105874,-0.1212674,0.8397802,
1.83881,-0.1083503,0.090909,-0.8565111,-0.4854412,-0.210581,-0.1212459,0.8398226,
1.849946,-0.1083612,0.09092712,-0.8565216,-0.4853763,-0.2105734,-0.1212708,0.8398584,
1.861001,-0.1083837,0.09091091,-0.8565331,-0.4854131,-0.2106244,-0.1212771,0.8398234,
1.872232,-0.1083992,0.09090233,-0.8565426,-0.485344,-0.2106035,-0.1213009,0.8398651,
1.883275,-0.1080489,0.09077644,-0.8564682,-0.485318,-0.2105223,-0.1214652,0.8398768,
1.894399,-0.1079915,0.09070587,-0.856596,-0.4852242,-0.2105389,-0.1215568,0.8399135,
1.906076,-0.1079521,0.09070778,-0.8565884,-0.4852059,-0.2105565,-0.121734,0.8398941,
1.916763,-0.107934,0.09070683,-0.8565702,-0.4850495,-0.2103574,-0.1219203,0.8400072,
1.927728,-0.1079159,0.0907011,-0.8565588,-0.4850503,-0.2103603,-0.1219802,0.8399974,
1.939116,-0.1079867,0.09068394,-0.8565187,-0.4849931,-0.2103846,-0.1220523,0.8400139,
1.949948,-0.1079888,0.09067822,-0.8565149,-0.4849134,-0.2103358,-0.1221027,0.8400648,
1.96097,-0.1079876,0.09066677,-0.8565083,-0.484971,-0.2104206,-0.1220842,0.840013,
1.972044,-0.1079242,0.09062576,-0.8562899,-0.4847959,-0.2102599,-0.1222011,0.8401372,
1.983235,-0.1079125,0.09062099,-0.8562775,-0.4847757,-0.2103124,-0.1222559,0.8401278,
1.994367,-0.1080174,0.09064865,-0.8563662,-0.4847745,-0.2103693,-0.1221856,0.8401245,
2.005444,-0.1080236,0.0906353,-0.8563576,-0.4847832,-0.2103378,-0.1222881,0.8401124,
2.016593,-0.1079557,0.09062767,-0.8564148,-0.4847274,-0.2102278,-0.1224682,0.8401459,
2.030791,-0.1079497,0.09063721,-0.8563662,-0.484833,-0.2102432,-0.1223803,0.8400939,
2.041414,-0.1079869,0.09065247,-0.8563099,-0.4848543,-0.2101785,-0.12233,0.8401051,
2.049963,-0.1079648,0.09065056,-0.856288,-0.4848112,-0.2102014,-0.1224116,0.8401124,
2.061144,-0.1079848,0.09071159,-0.8562622,-0.4849132,-0.2102166,-0.1225028,0.8400365,
2.072147,-0.1079595,0.09072304,-0.8563089,-0.4848384,-0.2102706,-0.1224985,0.8400667,
2.083225,-0.1079669,0.0907259,-0.8563108,-0.4848052,-0.2102774,-0.1225326,0.8400792,
2.094259,-0.1080039,0.09073925,-0.8563318,-0.484918,-0.2101358,-0.1224679,0.840059,
2.105457,-0.1080155,0.09074497,-0.856328,-0.4848662,-0.210177,-0.1223704,0.8400928,
2.116764,-0.1079216,0.09067249,-0.8563519,-0.4848682,-0.2102155,-0.1224109,0.8400761,
2.129061,-0.1079273,0.09066296,-0.8563385,-0.4847218,-0.2102395,-0.1224181,0.8401535,
2.138777,-0.1078372,0.09068489,-0.8564091,-0.4848273,-0.210275,-0.1224242,0.8400829,
2.149945,-0.1078401,0.09068108,-0.8563881,-0.4847827,-0.2101986,-0.1224693,0.8401212,
2.160885,-0.107872,0.09065533,-0.8563433,-0.4847623,-0.210323,-0.1224462,0.8401052,
2.171944,-0.1078842,0.09065914,-0.8563948,-0.4847006,-0.2102258,-0.122506,0.8401564,
