Time Stamp [s],Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
1.684044,-0.1181622,0.09057808,-1.170373,-0.4161739,-0.3417516,-0.1936087,0.8200737,
1.695747,-0.1181965,0.09061146,-1.170314,-0.4161773,-0.341868,-0.1935795,0.8200303,
1.706934,-0.1182625,0.0907259,-1.170394,-0.4161415,-0.3418266,-0.1935977,0.8200614,
1.718352,-0.1183391,0.09076977,-1.170364,-0.4160041,-0.3418838,-0.1935109,0.8201278,
1.729521,-0.1183324,0.09082031,-1.170343,-0.4158964,-0.341916,-0.1934608,0.8201809,
1.740552,-0.1183188,0.09075069,-1.170377,-0.4157427,-0.3418906,-0.1934179,0.8202794,
1.751885,-0.1182773,0.09075928,-1.170352,-0.4157519,-0.341935,-0.1933672,0.8202683,
1.762846,-0.1182532,0.09073639,-1.170438,-0.4158146,-0.3419147,-0.1933284,0.820254,
1.77393,-0.1182206,0.09065533,-1.170514,-0.4159628,-0.3418323,-0.1934555,0.8201833,
1.784979,-0.1181841,0.09066677,-1.170537,-0.4159878,-0.3419208,-0.1934,0.8201468,
1.796598,-0.1182449,0.09068775,-1.1705,-0.4162562,-0.341732,-0.1936383,0.8200331,
1.807294,-0.1183295,0.09061146,-1.170473,-0.4162938,-0.3417912,-0.1936179,0.8199942,
1.81821,-0.118341,0.09064293,-1.17042,-0.4164953,-0.3416828,-0.1938042,0.8198929,
1.829706,-0.1183507,0.0907259,-1.170434,-0.4165509,-0.34168,-0.1939149,0.8198398,
1.84044,-0.1182761,0.090765,-1.170408,-0.4167711,-0.3415248,-0.1941185,0.8197443,
1.852124,-0.1182661,0.09077454,-1.170399,-0.4168938,-0.3415317,-0.1941664,0.8196677,
1.862863,-0.118252,0.09068108,-1.170368,-0.417015,-0.3414331,-0.1943338,0.8196074,
1.874218,-0.1182323,0.09067249,-1.170324,-0.4171892,-0.3414386,-0.1944634,0.8194857,
1.8855,-0.1181717,0.09068012,-1.170372,-0.4173759,-0.3414081,-0.1945625,0.8193798,
1.902515,-0.1181769,0.09072208,-1.170428,-0.4176086,-0.3413468,-0.1947166,0.8192502,
1.911279,-0.1181192,0.09066677,-1.170586,-0.4177335,-0.341378,-0.1947534,0.8191648,
1.917324,-0.1180654,0.09063053,-1.170661,-0.4177837,-0.3413014,-0.194886,0.8191396,
1.928405,-0.1180573,0.09064388,-1.170605,-0.417839,-0.3413173,-0.1948915,0.8191034,
1.940696,-0.1180153,0.09060001,-1.170609,-0.4178331,-0.3413559,-0.1949376,0.8190793,
1.950565,-0.1179945,0.09060955,-1.170599,-0.4179904,-0.3412323,-0.1950733,0.8190184,
1.961677,-0.1179109,0.0906105,-1.170715,-0.4181887,-0.3412213,-0.1951413,0.8189054,
1.972753,-0.1179104,0.09059811,-1.170689,-0.4183283,-0.3411824,-0.1953574,0.8187988,
1.983877,-0.1178958,0.09052372,-1.170693,-0.4185452,-0.3411767,-0.1954211,0.8186752,
1.994968,-0.1178739,0.09051037,-1.17071,-0.418873,-0.3410299,-0.1956633,0.8185108,
2.006189,-0.1177995,0.09052086,-1.170746,-0.4191267,-0.3409799,-0.1957453,0.8183821,
2.017301,-0.1177928,0.09050941,-1.170724,-0.4192951,-0.340945,-0.1959136,0.8182701,
2.028348,-0.1177883,0.09052086,-1.170661,-0.4195087,-0.3408804,-0.196079,0.8181479,
2.03935,-0.1177058,0.09050179,-1.170678,-0.4196133,-0.3408576,-0.1961151,0.8180951,
2.050589,-0.1177135,0.09050846,-1.170657,-0.4196665,-0.3408474,-0.1961956,0.8180528,
2.061755,-0.1177337,0.09061241,-1.170704,-0.4195385,-0.3409538,-0.1960327,0.8181131,
2.072782,-0.1177609,0.0905962,-1.170738,-0.4194795,-0.3409165,-0.1959929,0.8181685,
2.083872,-0.117774,0.09067822,-1.170753,-0.4193862,-0.3408897,-0.1958612,0.818259,
2.094923,-0.11779,0.0906496,-1.170774,-0.4191687,-0.3409543,-0.1956184,0.8184017,
2.106326,-0.117919,0.09064293,-1.170791,-0.4192281,-0.3409899,-0.1955263,0.8183784,
2.117142,-0.1179423,0.09065819,-1.170784,-0.4191448,-0.3410663,-0.1954461,0.8184084,
2.12827,-0.1178524,0.09069729,-1.170744,-0.4191596,-0.3409125,-0.1954538,0.8184631,
2.139355,-0.1179674,0.0906086,-1.170646,-0.4189782,-0.3410382,-0.1953182,0.8185359,
2.150528,-0.1179962,0.09064007,-1.170604,-0.4188693,-0.3409613,-0.1953321,0.8186204,
2.161942,-0.117985,0.09065056,-1.170638,-0.4188467,-0.3409803,-0.1952344,0.8186473,
2.17264,-0.1180146,0.09066963,-1.170605,-0.4187368,-0.3410452,-0.195144,0.818698,
2.18383,-0.1180265,0.09062576,-1.170602,-0.4185931,-0.3409661,-0.195043,0.8188285,
2.195014,-0.1180818,0.09063148,-1.17056,-0.4185284,-0.3409816,-0.1948477,0.8189017,
2.20608,-0.118104,0.0906105,-1.170545,-0.418327,-0.340946,-0.1947395,0.8190451,
2.217088,-0.1182246,0.09065342,-1.170606,-0.4181258,-0.3410259,-0.194532,0.8191639,
2.228256,-0.1182852,0.09065914,-1.170587,-0.4181051,-0.3410218,-0.1944663,0.8191918,
2.239371,-0.1182408,0.09067535,-1.170613,-0.4178848,-0.341098,-0.1943436,0.8193015,
2.250339,-0.1182611,0.09070492,-1.170587,-0.4177465,-0.3411037,-0.1942539,0.819391,
2.261645,-0.1182845,0.09069061,-1.170592,-0.4176846,-0.3411853,-0.1942459,0.8193904,
2.27272,-0.1182387,0.09072781,-1.170602,-0.4177314,-0.3411825,-0.1943845,0.8193349,
2.284181,-0.1182487,0.09070015,-1.170598,-0.4180464,-0.3412524,-0.1944856,0.8191211,
2.295382,-0.1181612,0.09067822,-1.170607,-0.4183276,-0.3412333,-0.1946575,0.8189446,
2.306591,-0.1181118,0.09064579,-1.170644,-0.4187652,-0.3411866,-0.1948692,0.8186901,
2.317787,-0.1180875,0.09057236,-1.170711,-0.4191531,-0.3411608,-0.1949947,0.8184724,
2.328887,-0.1180553,0.09054184,-1.170734,-0.4194654,-0.3411903,-0.1950773,0.8182805,
2.33999,-0.1179695,0.09050751,-1.170771,-0.4195952,-0.3411529,-0.1952485,0.8181886,
2.351149,-0.1179154,0.09046268,-1.170753,-0.4197141,-0.3411228,-0.1954011,0.8181038,
