Time Stamp [s],Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
1.490492,0.09518409,0.09357738,-0.7737226,-0.2425237,0.4358677,0.6815768,0.5354013,
1.50172,0.09517431,0.09358311,-0.7737246,-0.2425355,0.4357799,0.6815929,0.5354469,
1.512657,0.09527159,0.09358788,-0.7737122,-0.2424141,0.435861,0.6815163,0.5355335,
1.523834,0.09526682,0.09359646,-0.7736797,-0.2423307,0.4358633,0.6815199,0.5355648,
1.535427,0.09525561,0.09360218,-0.7736444,-0.2423883,0.4358129,0.6815958,0.5354832,
1.546658,0.09523821,0.09356213,-0.7736549,-0.2422833,0.4357222,0.6817862,0.5353621,
1.557996,0.09520721,0.09357834,-0.7736855,-0.242377,0.435646,0.6817784,0.5353916,
1.569552,0.09524202,0.0935812,-0.7736835,-0.2423133,0.4355755,0.6818178,0.5354276,
1.580724,0.09517002,0.09361744,-0.7736063,-0.2422425,0.4355951,0.6819279,0.5353035,
1.592763,0.09507561,0.09362125,-0.7735834,-0.2423687,0.4353783,0.6821449,0.5351462,
1.603809,0.09502363,0.09361362,-0.7735252,-0.2422254,0.4349359,0.6824912,0.5351293,
1.615406,0.09497356,0.09354687,-0.773653,-0.2422715,0.434921,0.682628,0.534946,
1.62671,0.09507704,0.09344482,-0.773591,-0.2422822,0.4348475,0.6827484,0.5348473,
1.638835,0.09504104,0.09343052,-0.7735643,-0.2422394,0.4346495,0.6829236,0.534804,
1.649678,0.09510446,0.09341908,-0.7735758,-0.2421835,0.4347579,0.6829026,0.534768,
1.660869,0.09493732,0.09341049,-0.7735538,-0.2421173,0.4346682,0.6829721,0.5347822,
1.672225,0.0950079,0.09341145,-0.7734909,-0.2420514,0.4346642,0.682906,0.5348996,
1.683589,0.09504414,0.09339142,-0.7734213,-0.2420044,0.4346327,0.6829218,0.5349263,
1.695289,0.09489799,0.09349155,-0.773303,-0.2420439,0.4346845,0.6829668,0.5348089,
1.706465,0.09483242,0.09350204,-0.773304,-0.2418809,0.4346395,0.6830229,0.5348475,
1.717876,0.09483385,0.09355736,-0.7733335,-0.2419831,0.4345896,0.6831166,0.5347222,
1.729034,0.09474921,0.09340191,-0.7734175,-0.2418988,0.4344583,0.6832536,0.5346919,
1.740104,0.09470391,0.09338188,-0.7733994,-0.2417971,0.4345228,0.6832933,0.5346348,
1.751359,0.09477615,0.0932951,-0.7732773,-0.241933,0.434301,0.683458,0.534543,
1.762392,0.094769,0.09328365,-0.7732563,-0.2418907,0.434397,0.6833971,0.5345621,
1.773469,0.09473419,0.09330654,-0.7733173,-0.2417668,0.4343468,0.6834706,0.534565,
1.784498,0.09471846,0.09330368,-0.7732897,-0.2417628,0.4343754,0.6834515,0.5345679,
1.796123,0.09473562,0.09332848,-0.7733412,-0.2416373,0.4344312,0.6834193,0.5346205,
1.806802,0.09468055,0.09337234,-0.7732735,-0.2416361,0.4341401,0.6837072,0.5344892,
1.817719,0.09468222,0.09327602,-0.7731924,-0.241531,0.4341796,0.6836835,0.5345351,
1.829108,0.09459996,0.09326839,-0.7732306,-0.2414564,0.4341464,0.6836959,0.5345799,
1.839965,0.09456229,0.09332943,-0.7731485,-0.2415472,0.4341401,0.6836817,0.5345621,
1.851636,0.09460831,0.09327126,-0.7730865,-0.2414848,0.4342197,0.6836028,0.5346266,
1.862384,0.0945828,0.09326172,-0.7730808,-0.2414266,0.4342068,0.6835871,0.5346833,
1.873682,0.09453344,0.09335041,-0.7730598,-0.241465,0.4342054,0.6835942,0.5346581,
1.884975,0.09454846,0.09339142,-0.7730713,-0.2414052,0.4342931,0.6834637,0.5347807,
1.901829,0.09452868,0.09342861,-0.7732105,-0.2413941,0.434347,0.6833193,0.5349264,
1.910781,0.09461427,0.09336948,-0.7732601,-0.2412962,0.4345114,0.6831079,0.5351071,
1.916859,0.09457541,0.09344769,-0.773303,-0.2413433,0.4345447,0.6830459,0.535138,
1.927957,0.09458351,0.09343433,-0.7733269,-0.2412325,0.4345257,0.6830454,0.535204,
1.940267,0.09456611,0.09340954,-0.7732277,-0.2413184,0.4346372,0.6829491,0.5351976,
1.950131,0.09466076,0.09333897,-0.7731667,-0.2412426,0.4346801,0.6829516,0.5351937,
1.961213,0.09465384,0.09333134,-0.773159,-0.2413008,0.4347491,0.6828368,0.5352579,
1.972339,0.09473658,0.09327126,-0.7732906,-0.2412634,0.4347939,0.6827952,0.5352916,
1.983454,0.09471989,0.09333801,-0.7733669,-0.2412321,0.4349923,0.6826129,0.5353768,
1.994532,0.09479189,0.09322643,-0.7733946,-0.2412548,0.4351002,0.682417,0.5355288,
2.005768,0.09479427,0.09322357,-0.7734032,-0.241156,0.4351898,0.6822655,0.5356934,
2.016881,0.09472299,0.09321308,-0.7734499,-0.2410938,0.4353337,0.6820363,0.5358962,
2.027869,0.09462762,0.09331512,-0.773407,-0.2410142,0.4354466,0.681802,0.5361385,
2.038934,0.09462428,0.09332085,-0.7734509,-0.2409723,0.4356317,0.6815762,0.536294,
2.05017,0.09476185,0.09332657,-0.7734842,-0.2411017,0.4358031,0.6815061,0.5361856,
2.06133,0.09484291,0.09336472,-0.7734442,-0.2410887,0.4358983,0.6813818,0.5362722,
2.072365,0.09486961,0.09333801,-0.7734957,-0.2412989,0.435735,0.6814796,0.5361861,
2.083452,0.09490037,0.09333038,-0.7735481,-0.2413077,0.4359573,0.6813326,0.5361881,
2.094491,0.09474611,0.09337044,-0.7735701,-0.2414071,0.4359536,0.6813741,0.5360937,
2.105885,0.09473157,0.09340382,-0.7735376,-0.241276,0.4358589,0.6814563,0.5361252,
2.116715,0.09478831,0.09331608,-0.7735281,-0.2413448,0.4358063,0.6816983,0.5358292,
2.12785,0.09474945,0.09331322,-0.7734785,-0.2414598,0.4356002,0.6819072,0.5356792,
2.138914,0.09477901,0.09335423,-0.7734156,-0.2414174,0.4353656,0.6821709,0.5355532,
2.1501,0.09475327,0.09337616,-0.7733936,-0.2414766,0.4352764,0.6822394,0.5355118,
2.161516,0.09474802,0.09328651,-0.7733164,-0.2414858,0.4352486,0.6822673,0.5354947,
2.172234,0.09486294,0.09334946,-0.7733994,-0.2414695,0.435306,0.6821892,0.5355549,
2.183398,0.09485388,0.09331703,-0.7734079,-0.2415129,0.4351364,0.6823846,0.5354242,
2.194594,0.09488773,0.09331703,-0.7734346,-0.2414823,0.4351002,0.6824933,0.535329,
2.205649,0.09488249,0.09329605,-0.7734442,-0.2417415,0.4350461,0.6826749,0.5350243,
2.216651,0.09471202,0.0932312,-0.7733889,-0.241899,0.4348669,0.6830345,0.5346397,
2.227822,0.09459901,0.0933075,-0.7734013,-0.2423171,0.434383,0.6837124,0.5339767,
2.238945,0.09451818,0.09325886,-0.7733002,-0.2419567,0.4342844,0.6840948,0.5337306,
2.249913,0.09452677,0.09321213,-0.7733431,-0.242068,0.4341034,0.6842828,0.5335863,
2.261201,0.09454203,0.09317207,-0.7733316,-0.2421671,0.4339559,0.6844807,0.5334074,
2.272293,0.09448576,0.09321976,-0.7732534,-0.2420355,0.4339771,0.6844625,0.5334733,
2.283737,0.0944643,0.09326839,-0.7732315,-0.2419323,0.4339448,0.6844854,0.5335171,
2.294954,0.09441805,0.09338856,-0.7732058,-0.2419699,0.4338112,0.684584,0.5334822,
2.306162,0.09443164,0.09336567,-0.7731724,-0.2419296,0.4337136,0.684602,0.5335567,
2.317354,0.09445524,0.09329414,-0.7731028,-0.2419638,0.4337437,0.6846436,0.5334633,
2.328458,0.09444237,0.09327984,-0.7731543,-0.2419906,0.4338769,0.6845168,0.5335056,
2.33954,0.09438729,0.09322357,-0.7730675,-0.2418898,0.4338063,0.6845807,0.5335266,
2.350713,0.09437442,0.09321022,-0.7730589,-0.2419725,0.4337865,0.6845747,0.5335128,
2.361876,0.09438324,0.09321117,-0.7730522,-0.2418864,0.4338158,0.6844554,0.5336812,
2.372989,0.09438372,0.09321308,-0.7730494,-0.2418997,0.433834,0.6844411,0.5336787,
2.383896,0.09442282,0.09314919,-0.7729702,-0.241911,0.4338726,0.6843854,0.5337136,
2.395161,0.09464312,0.09305668,-0.7730398,-0.2418479,0.4339253,0.6843526,0.5337415,
2.406291,0.09467912,0.09313965,-0.773159,-0.2419616,0.4338096,0.684478,0.5336232,
2.417206,0.09452295,0.09323215,-0.7732267,-0.2418565,0.4338845,0.6844226,0.533681,
2.428461,0.09463787,0.09315681,-0.7732134,-0.2420181,0.4337691,0.6845427,0.5335475,
2.439535,0.09467483,0.09313679,-0.7732353,-0.2419401,0.4338187,0.6844802,0.5336226,
2.450615,0.09463,0.09313774,-0.7731524,-0.2419538,0.4337285,0.6844987,0.5336662,
2.461715,0.09463596,0.09315681,-0.7731428,-0.2419088,0.4338133,0.6844463,0.5336848,
2.473332,0.09449482,0.0931778,-0.7731562,-0.2420471,0.4337436,0.6844686,0.5336502,
2.484024,0.09449601,0.09317875,-0.7731562,-0.2419952,0.4338198,0.68438,0.5337254,
2.495118,0.0945158,0.09323692,-0.7731123,-0.242018,0.4338249,0.684292,0.5338237,
2.506213,0.09461737,0.0933218,-0.7731047,-0.2419712,0.4338997,0.6842023,0.533899,
2.517352,0.09467125,0.0933485,-0.7730589,-0.2418607,0.4339624,0.6841798,0.533927,
2.528487,0.09463072,0.09330368,-0.773078,-0.2420262,0.4339353,0.6842434,0.5337924,
2.53975,0.09464645,0.09333038,-0.7731924,-0.2419558,0.4338712,0.6844471,0.5336154,
2.550617,0.09459972,0.0932951,-0.77316,-0.2420208,0.4337799,0.6845611,0.5335138,
2.561733,0.0945394,0.09323978,-0.7731552,-0.2419353,0.4337719,0.68457,0.5335477,
