Time Stamp [s],Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
1.502551,-0.002626419,1.041738,-1.090223,0.868737,-0.488438,0.07058831,0.04173163,
1.513451,-0.002870083,1.0418,-1.090349,0.8687534,-0.488455,0.07018226,0.0418792,
1.524652,-0.00304842,1.0418,-1.0904,0.8688247,-0.4883717,0.06982603,0.04196574,
1.536272,-0.003360271,1.041739,-1.090424,0.8688512,-0.4883875,0.06939266,0.04195101,
1.547493,-0.00357604,1.041735,-1.090535,0.8689227,-0.4882875,0.06920386,0.04194674,
1.558788,-0.004130363,1.04158,-1.090477,0.8689396,-0.4882927,0.06897589,0.04191156,
1.570402,-0.004324436,1.041599,-1.090564,0.8688974,-0.4883758,0.06890748,0.04192986,
1.581563,-0.004682779,1.041612,-1.090713,0.8688591,-0.4884298,0.06906451,0.04183808,
1.593618,-0.004873276,1.041616,-1.090865,0.868772,-0.4885812,0.06904607,0.04190978,
1.604644,-0.005007267,1.041675,-1.090956,0.8687103,-0.4886941,0.06919621,0.0416206,
1.616291,-0.005120754,1.041714,-1.091061,0.868651,-0.4888113,0.06925949,0.04137859,
1.627586,-0.005242348,1.041737,-1.091163,0.8686092,-0.4888708,0.06942003,0.0412845,
1.639736,-0.005264282,1.041742,-1.091317,0.8685782,-0.48892,0.06965607,0.04095345,
1.65062,-0.005373955,1.041773,-1.091435,0.8685042,-0.4890139,0.06992242,0.04094708,
1.66176,-0.005544901,1.041743,-1.091547,0.8684687,-0.4890671,0.07018873,0.04060834,
1.673105,-0.005647421,1.041783,-1.091642,0.8684133,-0.489165,0.07030264,0.04041744,
1.684464,-0.005856037,1.041809,-1.091722,0.8684239,-0.4891638,0.07038875,0.04005209,
1.696151,-0.005826473,1.041913,-1.091802,0.8683898,-0.4892167,0.07057734,0.03981364,
1.707358,-0.005904198,1.041954,-1.09188,0.8683793,-0.4892359,0.07071033,0.03956943,
1.718785,-0.00590992,1.041999,-1.091993,0.8683144,-0.4893464,0.07078857,0.03948744,
1.729955,-0.006054878,1.04196,-1.092165,0.8682894,-0.4893874,0.0709298,0.0392765,
1.740951,-0.005979061,1.042021,-1.09222,0.8682434,-0.4894503,0.07105384,0.0392837,
1.752309,-0.005962849,1.042054,-1.092303,0.8681295,-0.4896171,0.07129345,0.0392873,
1.763321,-0.00603199,1.042048,-1.092512,0.8680775,-0.4896905,0.07154831,0.03905812,
1.774344,-0.005974531,1.042114,-1.092591,0.8680186,-0.4897947,0.07156799,0.03902472,
1.785383,-0.005971432,1.042116,-1.092721,0.8680536,-0.489719,0.07172771,0.03890272,
1.797004,-0.005959988,1.042149,-1.092793,0.868084,-0.489652,0.07183379,0.03887283,
1.807716,-0.005963087,1.042122,-1.092876,0.8681958,-0.4894455,0.07199696,0.03867472,
1.818629,-0.005977154,1.041986,-1.093083,0.8682374,-0.489343,0.07224779,0.03856707,
1.830246,-0.005821705,1.042013,-1.093137,0.8681849,-0.489365,0.07269766,0.0386246,
1.84084,-0.005698442,1.042006,-1.093241,0.8681876,-0.4892976,0.07313214,0.03859797,
1.85262,-0.005596638,1.041974,-1.093223,0.8681017,-0.4893815,0.07371227,0.0383635,
